request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
138,pilot,B,fpb-full-003299,fpb,upstage,solar-pro3,1,success,200,,,191,0,191,3,194,376.24,3.045e-05,2026-07-21T02:54:26.748005+00:00,2026-07-21T02:54:27.124023+00:00
139,pilot,B,fpb-full-003311,fpb,upstage,solar-pro3,1,success,200,,,185,0,185,3,188,393.57,2.955e-05,2026-07-21T02:54:27.437835+00:00,2026-07-21T02:54:27.831288+00:00
140,pilot,B,fpb-full-003315,fpb,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,390.33,2.49e-05,2026-07-21T02:54:28.144404+00:00,2026-07-21T02:54:28.534446+00:00
141,pilot,B,fpb-full-003332,fpb,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,402.28,2.58e-05,2026-07-21T02:54:28.848192+00:00,2026-07-21T02:54:29.250620+00:00
142,pilot,B,fpb-full-003363,fpb,upstage,solar-pro3,1,success,200,,,166,0,166,3,169,410.73,2.67e-05,2026-07-21T02:54:29.564274+00:00,2026-07-21T02:54:29.975016+00:00
143,pilot,B,fpb-full-003381,fpb,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,385.47,2.475e-05,2026-07-21T02:54:30.288445+00:00,2026-07-21T02:54:30.674194+00:00
144,pilot,B,fpb-full-003384,fpb,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,407.41,3.195e-05,2026-07-21T02:54:30.987324+00:00,2026-07-21T02:54:31.394095+00:00
145,pilot,B,fpb-full-003432,fpb,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,384.44,2.865e-05,2026-07-21T02:54:31.707487+00:00,2026-07-21T02:54:32.091940+00:00
146,pilot,B,fpb-full-003435,fpb,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,406.2,2.865e-05,2026-07-21T02:54:32.405271+00:00,2026-07-21T02:54:32.810755+00:00
147,pilot,B,fpb-full-003451,fpb,upstage,solar-pro3,1,success,200,,,144,0,144,3,147,947.0,2.34e-05,2026-07-21T02:54:33.126459+00:00,2026-07-21T02:54:34.073731+00:00
148,pilot,B,fpb-full-003470,fpb,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,386.02,2.565e-05,2026-07-21T02:54:34.385853+00:00,2026-07-21T02:54:34.771575+00:00
149,pilot,B,fpb-full-003487,fpb,upstage,solar-pro3,1,success,200,,,146,0,146,3,149,377.98,2.37e-05,2026-07-21T02:54:35.084256+00:00,2026-07-21T02:54:35.461952+00:00
150,pilot,B,fpb-full-003505,fpb,upstage,solar-pro3,1,success,200,,,190,0,190,3,193,402.04,3.03e-05,2026-07-21T02:54:35.775985+00:00,2026-07-21T02:54:36.177618+00:00
151,pilot,B,fpb-full-003519,fpb,upstage,solar-pro3,1,success,200,,,209,0,209,3,212,401.1,3.315e-05,2026-07-21T02:54:36.490971+00:00,2026-07-21T02:54:36.892239+00:00
152,pilot,B,fpb-full-003523,fpb,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,951.8,2.505e-05,2026-07-21T02:54:37.205266+00:00,2026-07-21T02:54:38.157035+00:00
153,pilot,B,fpb-full-003605,fpb,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,379.69,2.49e-05,2026-07-21T02:54:38.471081+00:00,2026-07-21T02:54:38.850642+00:00
154,pilot,B,fpb-full-003634,fpb,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,383.54,2.895e-05,2026-07-21T02:54:39.163073+00:00,2026-07-21T02:54:39.546469+00:00
155,pilot,B,fpb-full-003667,fpb,upstage,solar-pro3,1,success,200,,,166,0,166,3,169,370.93,2.67e-05,2026-07-21T02:54:39.859992+00:00,2026-07-21T02:54:40.230270+00:00
156,pilot,B,fpb-full-003675,fpb,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,396.22,2.55e-05,2026-07-21T02:54:40.544318+00:00,2026-07-21T02:54:40.940155+00:00
157,pilot,B,fpb-full-003702,fpb,upstage,solar-pro3,1,success,200,,,168,0,168,3,171,403.91,2.7e-05,2026-07-21T02:54:41.252861+00:00,2026-07-21T02:54:41.656811+00:00
158,pilot,B,fpb-full-003732,fpb,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,387.42,2.76e-05,2026-07-21T02:54:41.968979+00:00,2026-07-21T02:54:42.355716+00:00
159,pilot,B,fpb-full-003745,fpb,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,601.78,2.55e-05,2026-07-21T02:54:42.670183+00:00,2026-07-21T02:54:43.271383+00:00
160,pilot,B,fpb-full-003746,fpb,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,396.34,2.835e-05,2026-07-21T02:54:43.584307+00:00,2026-07-21T02:54:43.980030+00:00
161,pilot,B,fpb-full-003752,fpb,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,400.74,2.88e-05,2026-07-21T02:54:44.294527+00:00,2026-07-21T02:54:44.694619+00:00
162,pilot,B,fpb-full-003774,fpb,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,938.2,2.43e-05,2026-07-21T02:54:45.008479+00:00,2026-07-21T02:54:45.946862+00:00
163,pilot,B,fpb-full-003787,fpb,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,397.24,2.685e-05,2026-07-21T02:54:46.259218+00:00,2026-07-21T02:54:46.655858+00:00
164,pilot,B,fpb-full-003790,fpb,upstage,solar-pro3,1,success,200,,,175,0,175,3,178,408.52,2.805e-05,2026-07-21T02:54:46.972322+00:00,2026-07-21T02:54:47.381108+00:00
165,pilot,B,fpb-full-003802,fpb,upstage,solar-pro3,1,success,200,,,178,0,178,3,181,424.79,2.85e-05,2026-07-21T02:54:47.693431+00:00,2026-07-21T02:54:48.117532+00:00
166,pilot,B,fpb-full-003817,fpb,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,961.56,2.76e-05,2026-07-21T02:54:48.431953+00:00,2026-07-21T02:54:49.393879+00:00
167,pilot,B,fpb-full-003821,fpb,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,518.6,2.745e-05,2026-07-21T02:54:49.706376+00:00,2026-07-21T02:54:50.225270+00:00
168,pilot,B,fpb-full-003824,fpb,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,408.52,2.595e-05,2026-07-21T02:54:50.538613+00:00,2026-07-21T02:54:50.947340+00:00
169,pilot,B,fpb-full-003837,fpb,upstage,solar-pro3,1,success,200,,,165,0,165,3,168,389.96,2.655e-05,2026-07-21T02:54:51.260389+00:00,2026-07-21T02:54:51.650215+00:00
170,pilot,B,fpb-full-003839,fpb,upstage,solar-pro3,1,success,200,,,186,0,186,3,189,389.15,2.97e-05,2026-07-21T02:54:51.997732+00:00,2026-07-21T02:54:52.386722+00:00
171,pilot,B,fpb-full-003865,fpb,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,386.96,2.625e-05,2026-07-21T02:54:52.699867+00:00,2026-07-21T02:54:53.086868+00:00
172,pilot,B,fpb-full-003943,fpb,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,403.05,2.685e-05,2026-07-21T02:54:53.400458+00:00,2026-07-21T02:54:53.804088+00:00
173,pilot,B,fpb-full-003948,fpb,upstage,solar-pro3,1,success,200,,,176,0,176,3,179,394.21,2.82e-05,2026-07-21T02:54:54.117330+00:00,2026-07-21T02:54:54.512153+00:00
174,pilot,B,fpb-full-004054,fpb,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,399.85,2.685e-05,2026-07-21T02:54:54.825081+00:00,2026-07-21T02:54:55.224560+00:00
175,pilot,B,fpb-full-004160,fpb,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,388.54,2.835e-05,2026-07-21T02:54:55.537240+00:00,2026-07-21T02:54:55.925740+00:00
176,pilot,B,fpb-full-004170,fpb,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,385.53,2.865e-05,2026-07-21T02:54:56.239752+00:00,2026-07-21T02:54:56.625488+00:00
177,pilot,B,fpb-full-004175,fpb,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,392.1,2.445e-05,2026-07-21T02:54:56.938854+00:00,2026-07-21T02:54:57.331341+00:00
178,pilot,B,fpb-full-004190,fpb,upstage,solar-pro3,1,success,200,,,166,0,166,3,169,425.25,2.67e-05,2026-07-21T02:54:57.644002+00:00,2026-07-21T02:54:58.069277+00:00
179,pilot,B,fpb-full-004197,fpb,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,401.37,2.61e-05,2026-07-21T02:54:58.382510+00:00,2026-07-21T02:54:58.783601+00:00
180,pilot,B,fpb-full-004198,fpb,upstage,solar-pro3,1,success,200,,,147,0,147,3,150,393.0,2.385e-05,2026-07-21T02:54:59.097500+00:00,2026-07-21T02:54:59.489737+00:00
181,pilot,B,fpb-full-004211,fpb,upstage,solar-pro3,1,success,200,,,168,0,168,3,171,404.84,2.7e-05,2026-07-21T02:54:59.802931+00:00,2026-07-21T02:55:00.207295+00:00
182,pilot,B,fpb-full-004220,fpb,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,386.68,2.505e-05,2026-07-21T02:55:00.520681+00:00,2026-07-21T02:55:00.907039+00:00
183,pilot,B,fpb-full-004288,fpb,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,404.77,2.685e-05,2026-07-21T02:55:01.220626+00:00,2026-07-21T02:55:01.625549+00:00
184,pilot,B,fpb-full-004296,fpb,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,563.11,2.52e-05,2026-07-21T02:55:01.939070+00:00,2026-07-21T02:55:02.502738+00:00
185,pilot,B,fpb-full-004322,fpb,upstage,solar-pro3,1,success,200,,,165,0,165,3,168,954.1,2.655e-05,2026-07-21T02:55:02.814899+00:00,2026-07-21T02:55:03.768825+00:00
186,pilot,B,fpb-full-004358,fpb,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,401.4,2.445e-05,2026-07-21T02:55:04.082748+00:00,2026-07-21T02:55:04.484155+00:00
187,pilot,B,fpb-full-004401,fpb,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,942.88,3.225e-05,2026-07-21T02:55:04.800208+00:00,2026-07-21T02:55:05.743055+00:00
188,pilot,B,fpb-full-004437,fpb,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,390.75,2.835e-05,2026-07-21T02:55:06.056501+00:00,2026-07-21T02:55:06.447224+00:00
189,pilot,B,fpb-full-004444,fpb,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,473.27,2.91e-05,2026-07-21T02:55:06.761412+00:00,2026-07-21T02:55:07.234428+00:00
190,pilot,B,fpb-full-004449,fpb,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,396.76,2.715e-05,2026-07-21T02:55:07.547487+00:00,2026-07-21T02:55:07.943638+00:00
191,pilot,B,fpb-full-004460,fpb,upstage,solar-pro3,1,success,200,,,188,0,188,3,191,404.73,3e-05,2026-07-21T02:55:08.258532+00:00,2026-07-21T02:55:08.662918+00:00
192,pilot,B,fpb-full-004559,fpb,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,417.62,2.88e-05,2026-07-21T02:55:08.976134+00:00,2026-07-21T02:55:09.393377+00:00
193,pilot,B,fpb-full-004565,fpb,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,401.91,2.535e-05,2026-07-21T02:55:09.707038+00:00,2026-07-21T02:55:10.108426+00:00
194,pilot,B,fpb-full-004686,fpb,upstage,solar-pro3,1,success,200,,,217,0,217,3,220,401.83,3.435e-05,2026-07-21T02:55:10.422303+00:00,2026-07-21T02:55:10.824500+00:00
195,pilot,B,fpb-full-004698,fpb,upstage,solar-pro3,1,success,200,,,190,0,190,3,193,950.13,3.03e-05,2026-07-21T02:55:11.137088+00:00,2026-07-21T02:55:12.086875+00:00
196,pilot,B,fpb-full-004723,fpb,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,396.91,2.595e-05,2026-07-21T02:55:12.406039+00:00,2026-07-21T02:55:12.802455+00:00
197,pilot,B,fpb-full-004739,fpb,upstage,solar-pro3,1,success,200,,,190,0,190,3,193,373.28,3.03e-05,2026-07-21T02:55:13.116317+00:00,2026-07-21T02:55:13.489628+00:00
198,pilot,B,fpb-full-004804,fpb,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,398.11,2.91e-05,2026-07-21T02:55:13.802483+00:00,2026-07-21T02:55:14.201069+00:00
199,pilot,B,fpb-full-004835,fpb,upstage,solar-pro3,1,success,200,,,168,0,168,3,171,389.39,2.7e-05,2026-07-21T02:55:14.514272+00:00,2026-07-21T02:55:14.904185+00:00
200,pilot,B,fpb-full-004844,fpb,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,391.47,2.865e-05,2026-07-21T02:55:15.217573+00:00,2026-07-21T02:55:15.608740+00:00
201,pilot,B,fiqa_sa-test-000014,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,411.18,2.55e-05,2026-07-21T02:55:15.923863+00:00,2026-07-21T02:55:16.334504+00:00
202,pilot,B,fiqa_sa-test-000040,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,386.75,2.49e-05,2026-07-21T02:55:16.648388+00:00,2026-07-21T02:55:17.035024+00:00
203,pilot,B,fiqa_sa-test-000041,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,402.54,2.475e-05,2026-07-21T02:55:17.348665+00:00,2026-07-21T02:55:17.750590+00:00
204,pilot,B,fiqa_sa-test-000047,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,387.24,2.415e-05,2026-07-21T02:55:18.064462+00:00,2026-07-21T02:55:18.451849+00:00
205,pilot,B,fiqa_sa-test-000055,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,391.62,2.43e-05,2026-07-21T02:55:18.764471+00:00,2026-07-21T02:55:19.156440+00:00
206,pilot,B,fiqa_sa-test-000057,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,407.02,2.55e-05,2026-07-21T02:55:19.469192+00:00,2026-07-21T02:55:19.876276+00:00
207,pilot,B,fiqa_sa-test-000064,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,821.84,2.49e-05,2026-07-21T02:55:20.190051+00:00,2026-07-21T02:55:21.011636+00:00
208,pilot,B,fiqa_sa-test-000067,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,385.5,2.565e-05,2026-07-21T02:55:21.325276+00:00,2026-07-21T02:55:21.710564+00:00
209,pilot,B,fiqa_sa-test-000069,fiqa_sa,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,406.6,2.58e-05,2026-07-21T02:55:22.024656+00:00,2026-07-21T02:55:22.431603+00:00
210,pilot,B,fiqa_sa-test-000076,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,411.2,2.565e-05,2026-07-21T02:55:22.744273+00:00,2026-07-21T02:55:23.155438+00:00
211,pilot,B,fiqa_sa-test-000079,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,398.3,2.52e-05,2026-07-21T02:55:23.469770+00:00,2026-07-21T02:55:23.868215+00:00
212,pilot,B,fiqa_sa-test-000095,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,391.18,2.4e-05,2026-07-21T02:55:24.182051+00:00,2026-07-21T02:55:24.573470+00:00
213,pilot,B,fiqa_sa-test-000097,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,405.82,2.55e-05,2026-07-21T02:55:24.887312+00:00,2026-07-21T02:55:25.293128+00:00
214,pilot,B,fiqa_sa-test-000104,fiqa_sa,upstage,solar-pro3,1,success,200,,,166,0,166,3,169,379.51,2.67e-05,2026-07-21T02:55:25.606987+00:00,2026-07-21T02:55:25.986828+00:00
215,pilot,B,fiqa_sa-test-000106,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,371.11,2.76e-05,2026-07-21T02:55:26.300865+00:00,2026-07-21T02:55:26.672027+00:00
216,pilot,B,fiqa_sa-test-000112,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,394.49,2.535e-05,2026-07-21T02:55:26.985088+00:00,2026-07-21T02:55:27.379028+00:00
217,pilot,B,fiqa_sa-test-000117,fiqa_sa,upstage,solar-pro3,1,success,200,,,147,0,147,3,150,390.43,2.385e-05,2026-07-21T02:55:27.713241+00:00,2026-07-21T02:55:28.103381+00:00
218,pilot,B,fiqa_sa-test-000119,fiqa_sa,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,400.88,2.88e-05,2026-07-21T02:55:28.417395+00:00,2026-07-21T02:55:28.817630+00:00
219,pilot,B,fiqa_sa-test-000125,fiqa_sa,upstage,solar-pro3,1,success,200,,,175,0,175,3,178,462.73,2.805e-05,2026-07-21T02:55:29.131184+00:00,2026-07-21T02:55:29.593820+00:00
220,pilot,B,fiqa_sa-test-000127,fiqa_sa,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,426.65,2.88e-05,2026-07-21T02:55:29.907388+00:00,2026-07-21T02:55:30.334450+00:00
221,pilot,B,fiqa_sa-test-000140,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,392.72,2.61e-05,2026-07-21T02:55:30.647757+00:00,2026-07-21T02:55:31.040335+00:00
222,pilot,B,fiqa_sa-test-000142,fiqa_sa,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,383.63,2.595e-05,2026-07-21T02:55:31.355107+00:00,2026-07-21T02:55:31.739310+00:00
223,pilot,B,fiqa_sa-test-000146,fiqa_sa,upstage,solar-pro3,1,success,200,,,170,0,170,3,173,967.79,2.73e-05,2026-07-21T02:55:32.052889+00:00,2026-07-21T02:55:33.020480+00:00
224,pilot,B,fiqa_sa-test-000147,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,396.36,2.76e-05,2026-07-21T02:55:33.333691+00:00,2026-07-21T02:55:33.729816+00:00
225,pilot,B,fiqa_sa-test-000153,fiqa_sa,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,394.22,2.625e-05,2026-07-21T02:55:34.042665+00:00,2026-07-21T02:55:34.437366+00:00
226,pilot,B,fiqa_sa-test-000154,fiqa_sa,upstage,solar-pro3,1,success,200,,,146,0,146,3,149,462.74,2.37e-05,2026-07-21T02:55:34.750762+00:00,2026-07-21T02:55:35.213367+00:00
227,pilot,B,fiqa_sa-test-000159,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,439.03,2.55e-05,2026-07-21T02:55:35.527035+00:00,2026-07-21T02:55:35.966634+00:00
228,pilot,B,fiqa_sa-test-000169,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,396.11,2.685e-05,2026-07-21T02:55:36.278759+00:00,2026-07-21T02:55:36.674749+00:00
229,pilot,B,fiqa_sa-test-000174,fiqa_sa,upstage,solar-pro3,1,success,200,,,178,0,178,3,181,385.43,2.85e-05,2026-07-21T02:55:36.987757+00:00,2026-07-21T02:55:37.374123+00:00
230,pilot,B,fiqa_sa-test-000177,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,398.16,2.715e-05,2026-07-21T02:55:37.687550+00:00,2026-07-21T02:55:38.085788+00:00
231,pilot,B,fiqa_sa-test-000187,fiqa_sa,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,944.99,2.925e-05,2026-07-21T02:55:38.399088+00:00,2026-07-21T02:55:39.344081+00:00
232,pilot,B,fiqa_sa-test-000188,fiqa_sa,upstage,solar-pro3,1,success,200,,,146,0,146,3,149,394.17,2.37e-05,2026-07-21T02:55:39.658502+00:00,2026-07-21T02:55:40.052354+00:00
233,pilot,B,fiqa_sa-test-000191,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,376.58,2.43e-05,2026-07-21T02:55:40.366768+00:00,2026-07-21T02:55:40.742909+00:00
234,pilot,B,fiqa_sa-test-000195,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,389.18,2.415e-05,2026-07-21T02:55:41.056282+00:00,2026-07-21T02:55:41.445104+00:00
235,pilot,B,fiqa_sa-test-000206,fiqa_sa,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,372.28,2.64e-05,2026-07-21T02:55:41.758829+00:00,2026-07-21T02:55:42.131447+00:00
236,pilot,B,fiqa_sa-test-000211,fiqa_sa,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,395.65,2.88e-05,2026-07-21T02:55:42.445221+00:00,2026-07-21T02:55:42.840643+00:00
237,pilot,B,fiqa_sa-test-000214,fiqa_sa,upstage,solar-pro3,1,success,200,,,165,0,165,3,168,395.28,2.655e-05,2026-07-21T02:55:43.153509+00:00,2026-07-21T02:55:43.548283+00:00
238,pilot,B,fiqa_sa-test-000223,fiqa_sa,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,403.08,2.595e-05,2026-07-21T02:55:43.863096+00:00,2026-07-21T02:55:44.265980+00:00
239,pilot,B,fiqa_sa-test-000228,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,495.03,2.445e-05,2026-07-21T02:55:44.579434+00:00,2026-07-21T02:55:45.074689+00:00
240,pilot,B,fiqa_sa-test-000233,fiqa_sa,upstage,solar-pro3,1,success,200,,,189,0,189,3,192,388.99,3.015e-05,2026-07-21T02:55:45.388302+00:00,2026-07-21T02:55:45.777517+00:00
241,pilot,B,fiqa_sa-train-000014,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,396.11,2.535e-05,2026-07-21T02:55:46.091431+00:00,2026-07-21T02:55:46.486973+00:00
242,pilot,B,fiqa_sa-train-000015,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,401.0,2.505e-05,2026-07-21T02:55:46.812664+00:00,2026-07-21T02:55:47.214308+00:00
243,pilot,B,fiqa_sa-train-000016,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,406.91,2.505e-05,2026-07-21T02:55:47.528362+00:00,2026-07-21T02:55:47.934971+00:00
244,pilot,B,fiqa_sa-train-000024,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,407.04,2.49e-05,2026-07-21T02:55:48.248366+00:00,2026-07-21T02:55:48.655479+00:00
245,pilot,B,fiqa_sa-train-000027,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,396.83,2.565e-05,2026-07-21T02:55:48.968879+00:00,2026-07-21T02:55:49.365569+00:00
246,pilot,B,fiqa_sa-train-000030,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,401.28,2.565e-05,2026-07-21T02:55:49.680161+00:00,2026-07-21T02:55:50.081262+00:00
247,pilot,B,fiqa_sa-train-000031,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,376.02,2.415e-05,2026-07-21T02:55:50.395660+00:00,2026-07-21T02:55:50.771802+00:00
248,pilot,B,fiqa_sa-train-000041,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,404.25,2.505e-05,2026-07-21T02:55:51.084482+00:00,2026-07-21T02:55:51.488347+00:00
249,pilot,B,fiqa_sa-train-000048,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,402.55,2.55e-05,2026-07-21T02:55:51.801984+00:00,2026-07-21T02:55:52.204089+00:00
250,pilot,B,fiqa_sa-train-000050,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,406.37,2.43e-05,2026-07-21T02:55:52.517258+00:00,2026-07-21T02:55:52.923381+00:00
251,pilot,B,fiqa_sa-train-000051,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,387.6,2.43e-05,2026-07-21T02:55:53.236999+00:00,2026-07-21T02:55:53.624697+00:00
252,pilot,B,fiqa_sa-train-000054,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,405.34,2.61e-05,2026-07-21T02:55:53.937148+00:00,2026-07-21T02:55:54.341827+00:00
253,pilot,B,fiqa_sa-train-000059,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,397.14,2.445e-05,2026-07-21T02:55:54.656668+00:00,2026-07-21T02:55:55.054200+00:00
254,pilot,B,fiqa_sa-train-000061,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,396.22,2.475e-05,2026-07-21T02:55:55.368385+00:00,2026-07-21T02:55:55.764522+00:00
255,pilot,B,fiqa_sa-train-000063,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,404.43,2.475e-05,2026-07-21T02:55:56.078118+00:00,2026-07-21T02:55:56.482510+00:00
256,pilot,B,fiqa_sa-train-000070,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,410.13,2.61e-05,2026-07-21T02:55:56.796188+00:00,2026-07-21T02:55:57.206164+00:00
257,pilot,B,fiqa_sa-train-000075,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,393.11,2.475e-05,2026-07-21T02:55:57.519659+00:00,2026-07-21T02:55:57.912752+00:00
258,pilot,B,fiqa_sa-train-000089,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,424.33,2.43e-05,2026-07-21T02:55:58.225980+00:00,2026-07-21T02:55:58.649838+00:00
259,pilot,B,fiqa_sa-train-000092,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,398.17,2.55e-05,2026-07-21T02:55:58.963379+00:00,2026-07-21T02:55:59.361620+00:00
260,pilot,B,fiqa_sa-train-000097,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,469.15,2.46e-05,2026-07-21T02:55:59.674338+00:00,2026-07-21T02:56:00.143390+00:00
261,pilot,B,fiqa_sa-train-000099,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,413.09,2.46e-05,2026-07-21T02:56:00.457127+00:00,2026-07-21T02:56:00.870254+00:00
262,pilot,B,fiqa_sa-train-000100,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,398.0,2.445e-05,2026-07-21T02:56:01.183925+00:00,2026-07-21T02:56:01.581644+00:00
263,pilot,B,fiqa_sa-train-000118,fiqa_sa,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,566.16,2.64e-05,2026-07-21T02:56:01.896211+00:00,2026-07-21T02:56:02.462598+00:00
264,pilot,B,fiqa_sa-train-000123,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,410.25,2.415e-05,2026-07-21T02:56:02.775427+00:00,2026-07-21T02:56:03.185322+00:00
265,pilot,B,fiqa_sa-train-000124,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,387.58,2.565e-05,2026-07-21T02:56:03.500822+00:00,2026-07-21T02:56:03.888267+00:00
266,pilot,B,fiqa_sa-train-000129,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,481.74,2.535e-05,2026-07-21T02:56:04.233038+00:00,2026-07-21T02:56:04.714445+00:00
267,pilot,B,fiqa_sa-train-000140,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,415.57,2.415e-05,2026-07-21T02:56:05.027414+00:00,2026-07-21T02:56:05.442993+00:00
268,pilot,B,fiqa_sa-train-000144,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,391.62,2.49e-05,2026-07-21T02:56:05.756153+00:00,2026-07-21T02:56:06.147425+00:00
269,pilot,B,fiqa_sa-train-000145,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,480.85,2.415e-05,2026-07-21T02:56:06.461609+00:00,2026-07-21T02:56:06.942980+00:00
